data_type,timestamp,EEG1,EEG2,EEG3,EEG4
theta_relative,1580237548615284,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237548616186,0.0,0.0,0.0,0.0
quality,1580237548616670,2.0,4.0,1.0,4.0
alpha_absolute,1580237548733358,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237548734832,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237548735988,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237548737153,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237548738376,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237548740305,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237548741355,0.0,0.0,0.0,0.0
quality,1580237548742933,4.0,1.0,1.0,4.0
alpha_absolute,1580237548836335,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237548837747,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237548839146,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237548840469,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237548841732,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237548842686,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237548843575,0.0,0.0,0.0,0.0
quality,1580237548844064,4.0,1.0,1.0,4.0
alpha_absolute,1580237548934525,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237548935722,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237548936803,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237548937781,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237548938625,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237548942607,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237548944224,0.0,0.0,0.0,0.0
quality,1580237548944966,4.0,1.0,1.0,4.0
alpha_absolute,1580237549008215,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237549009533,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237549010597,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237549011400,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237549012198,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237549012929,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237549013674,0.0,0.0,0.0,0.0
quality,1580237549014063,4.0,1.0,1.0,4.0
alpha_absolute,1580237549128171,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237549130890,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237549132788,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237549134366,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237549135345,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237549136376,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237549138728,0.0,0.0,0.0,0.0
quality,1580237549139917,4.0,1.0,1.0,4.0
alpha_absolute,1580237549203362,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237549204729,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237549205741,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237549206715,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237549207562,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237549208809,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237549210133,0.0,0.0,0.0,0.0
quality,1580237549211315,2.0,1.0,1.0,4.0
alpha_absolute,1580237549337002,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237549338210,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237549339099,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237549341386,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237549342531,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237549346737,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237549347893,0.0,0.0,0.0,0.0
quality,1580237549348409,4.0,1.0,1.0,4.0
alpha_absolute,1580237549415505,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237549416799,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237549418669,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237549420456,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237549421861,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237549422850,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237549423717,0.0,0.0,0.0,0.0
quality,1580237549424178,2.0,1.0,1.0,2.0
alpha_absolute,1580237549519866,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237549520909,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237549521895,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237549522811,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237549523438,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237549524055,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237549524674,0.0,0.0,0.0,0.0
quality,1580237549525016,4.0,1.0,1.0,2.0
alpha_absolute,1580237549628496,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237549631158,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237549632264,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237549633238,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237549634098,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237549634957,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237549635854,0.0,0.0,0.0,0.0
quality,1580237549636361,4.0,1.0,1.0,2.0
alpha_absolute,1580237549705839,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237549706614,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237549707128,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237549707656,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237549708142,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237549708615,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237549709273,0.0,0.0,0.0,0.0
quality,1580237549709562,4.0,1.0,1.0,2.0
alpha_absolute,1580237549816374,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237549817674,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237549818806,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237549820134,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237549821016,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237549821943,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237549822991,0.0,0.0,0.0,0.0
quality,1580237549823636,4.0,1.0,1.0,2.0
alpha_absolute,1580237549949878,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237549951625,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237549952953,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237549953965,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237549954833,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237549955682,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237549956551,0.0,0.0,1.0,0.0
quality,1580237549958576,4.0,1.0,1.0,2.0
alpha_absolute,1580237550070878,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237550072195,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237550073604,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237550075326,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237550076342,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237550077214,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237550078096,0.0,0.0,1.0,0.0
quality,1580237550078616,4.0,1.0,1.0,2.0
alpha_absolute,1580237550148668,0.0,0.2883368728705458,-0.3039266371927199,1.210182811220894
beta_absolute,1580237550151776,0.0,0.39026925612874636,-0.42403644067578655,0.7871183721287258
theta_absolute,1580237550152896,0.0,0.24748991594331388,-0.27101040634238976,1.5578104051882116
alpha_relative,1580237550154379,NaN,0.14473290061560753,0.1254873129752182,0.18422845546220482
beta_relative,1580237550155179,NaN,0.18302046280499493,0.09516779708020316,0.06954922132449559
theta_relative,1580237550155897,NaN,0.13174080383852213,0.13536801195813616,0.410189278894917
isGood,1580237550156613,0.0,1.0,1.0,0.0
quality,1580237550157038,4.0,1.0,1.0,2.0
alpha_absolute,1580237550240020,0.0,0.2883368728705458,-0.5546978638126802,1.210182811220894
beta_absolute,1580237550241347,0.0,0.39026925612874636,-0.6247297342700053,0.7871183721287258
theta_absolute,1580237550243889,0.0,0.24748991594331388,-0.458180642392153,1.5578104051882116
alpha_relative,1580237550245822,NaN,0.14473290061560753,0.16682824451441697,0.18422845546220482
beta_relative,1580237550246987,NaN,0.18302046280499493,0.14198344499483562,0.06954922132449559
theta_relative,1580237550248014,NaN,0.13174080383852213,0.20834678405975465,0.410189278894917
isGood,1580237550249012,0.0,1.0,1.0,0.0
quality,1580237550249741,4.0,1.0,1.0,2.0
alpha_absolute,1580237550314670,0.0,0.2883368728705458,-0.4256645507186427,1.210182811220894
beta_absolute,1580237550315602,0.0,0.39026925612874636,-0.5986118166106378,0.7871183721287258
theta_absolute,1580237550318018,0.0,0.24748991594331388,-0.39895559643153994,1.5578104051882116
alpha_relative,1580237550319903,NaN,0.14473290061560753,0.1996863071922138,0.18422845546220482
beta_relative,1580237550320588,NaN,0.18302046280499493,0.13409142921569062,0.06954922132449559
theta_relative,1580237550321093,NaN,0.13174080383852213,0.2123524323586055,0.410189278894917
isGood,1580237550321591,0.0,0.0,1.0,0.0
quality,1580237550321826,2.0,1.0,1.0,2.0
alpha_absolute,1580237550413343,0.0,0.2883368728705458,-0.2073754898808197,1.210182811220894
beta_absolute,1580237550414586,0.0,0.39026925612874636,-0.5247789118947667,0.7871183721287258
theta_absolute,1580237550415881,0.0,0.24748991594331388,-0.2789587836371318,1.5578104051882116
alpha_relative,1580237550416940,NaN,0.14473290061560753,0.24593908453152608,0.18422845546220482
beta_relative,1580237550417902,NaN,0.18302046280499493,0.11841974732925468,0.06954922132449559
theta_relative,1580237550418813,NaN,0.13174080383852213,0.2085663583982746,0.410189278894917
isGood,1580237550420184,0.0,0.0,1.0,0.0
quality,1580237550420897,4.0,1.0,1.0,2.0
alpha_absolute,1580237550582104,0.0,0.2883368728705458,0.20222351041213565,1.210182811220894
beta_absolute,1580237550583809,0.0,0.39026925612874636,-0.4118275142121567,0.7871183721287258
theta_absolute,1580237550584901,0.0,0.24748991594331388,-0.024950371061411035,1.5578104051882116
alpha_relative,1580237550585883,NaN,0.14473290061560753,0.33600346203952014,0.18422845546220482
beta_relative,1580237550586749,NaN,0.18302046280499493,0.08171329580376807,0.06954922132449559
theta_relative,1580237550587709,NaN,0.13174080383852213,0.19914521268530078,0.410189278894917
isGood,1580237550588772,0.0,0.0,1.0,0.0
quality,1580237550591192,4.0,1.0,1.0,2.0
alpha_absolute,1580237550656051,0.0,0.2883368728705458,0.20222351041213565,1.210182811220894
beta_absolute,1580237550657546,0.0,0.39026925612874636,-0.4118275142121567,0.7871183721287258
theta_absolute,1580237550658684,0.0,0.24748991594331388,-0.024950371061411035,1.5578104051882116
alpha_relative,1580237550659919,NaN,0.14473290061560753,0.33600346203952014,0.18422845546220482
beta_relative,1580237550660897,NaN,0.18302046280499493,0.08171329580376807,0.06954922132449559
theta_relative,1580237550661937,NaN,0.13174080383852213,0.19914521268530078,0.410189278894917
isGood,1580237550663008,0.0,0.0,0.0,0.0
quality,1580237550663584,4.0,1.0,1.0,2.0
alpha_absolute,1580237550730172,0.0,0.2883368728705458,0.20222351041213565,1.210182811220894
beta_absolute,1580237550731091,0.0,0.39026925612874636,-0.4118275142121567,0.7871183721287258
theta_absolute,1580237550731658,0.0,0.24748991594331388,-0.024950371061411035,1.5578104051882116
alpha_relative,1580237550732209,NaN,0.14473290061560753,0.33600346203952014,0.18422845546220482
beta_relative,1580237550732722,NaN,0.18302046280499493,0.08171329580376807,0.06954922132449559
theta_relative,1580237550733266,NaN,0.13174080383852213,0.19914521268530078,0.410189278894917
isGood,1580237550733827,0.0,0.0,0.0,0.0
quality,1580237550734067,4.0,1.0,1.0,2.0
alpha_absolute,1580237550851143,0.0,0.2883368728705458,0.20222351041213565,1.210182811220894
beta_absolute,1580237550852482,0.0,0.39026925612874636,-0.4118275142121567,0.7871183721287258
theta_absolute,1580237550854102,0.0,0.24748991594331388,-0.024950371061411035,1.5578104051882116
alpha_relative,1580237550855261,NaN,0.14473290061560753,0.33600346203952014,0.18422845546220482
beta_relative,1580237550856213,NaN,0.18302046280499493,0.08171329580376807,0.06954922132449559
theta_relative,1580237550857320,NaN,0.13174080383852213,0.19914521268530078,0.410189278894917
isGood,1580237550858212,0.0,0.0,0.0,0.0
quality,1580237550858718,4.0,1.0,1.0,2.0
alpha_absolute,1580237550916147,0.0,0.2883368728705458,0.20222351041213565,1.210182811220894
beta_absolute,1580237550917206,0.0,0.39026925612874636,-0.4118275142121567,0.7871183721287258
theta_absolute,1580237550918015,0.0,0.24748991594331388,-0.024950371061411035,1.5578104051882116
alpha_relative,1580237550918807,NaN,0.14473290061560753,0.33600346203952014,0.18422845546220482
beta_relative,1580237550919637,NaN,0.18302046280499493,0.08171329580376807,0.06954922132449559
theta_relative,1580237550920285,NaN,0.13174080383852213,0.19914521268530078,0.410189278894917
isGood,1580237550921107,0.0,0.0,0.0,0.0
quality,1580237550921588,4.0,1.0,1.0,2.0
alpha_absolute,1580237551021652,0.0,0.2883368728705458,0.20222351041213565,1.210182811220894
beta_absolute,1580237551023020,0.0,0.39026925612874636,-0.4118275142121567,0.7871183721287258
theta_absolute,1580237551024282,0.0,0.24748991594331388,-0.024950371061411035,1.5578104051882116
alpha_relative,1580237551025708,NaN,0.14473290061560753,0.33600346203952014,0.18422845546220482
beta_relative,1580237551026804,NaN,0.18302046280499493,0.08171329580376807,0.06954922132449559
theta_relative,1580237551027818,NaN,0.13174080383852213,0.19914521268530078,0.410189278894917
isGood,1580237551028760,0.0,0.0,0.0,0.0
quality,1580237551029680,4.0,1.0,1.0,2.0
alpha_absolute,1580237551164077,0.0,0.2883368728705458,0.20222351041213565,1.210182811220894
beta_absolute,1580237551165476,0.0,0.39026925612874636,-0.4118275142121567,0.7871183721287258
theta_absolute,1580237551166696,0.0,0.24748991594331388,-0.024950371061411035,1.5578104051882116
alpha_relative,1580237551167732,NaN,0.14473290061560753,0.33600346203952014,0.18422845546220482
beta_relative,1580237551168680,NaN,0.18302046280499493,0.08171329580376807,0.06954922132449559
theta_relative,1580237551169894,NaN,0.13174080383852213,0.19914521268530078,0.410189278894917
isGood,1580237551171053,0.0,0.0,0.0,0.0
quality,1580237551171684,4.0,1.0,1.0,2.0
alpha_absolute,1580237551257075,0.0,0.2883368728705458,0.20222351041213565,1.210182811220894
beta_absolute,1580237551258412,0.0,0.39026925612874636,-0.4118275142121567,0.7871183721287258
theta_absolute,1580237551259728,0.0,0.24748991594331388,-0.024950371061411035,1.5578104051882116
alpha_relative,1580237551260934,NaN,0.14473290061560753,0.33600346203952014,0.18422845546220482
beta_relative,1580237551263113,NaN,0.18302046280499493,0.08171329580376807,0.06954922132449559
theta_relative,1580237551264414,NaN,0.13174080383852213,0.19914521268530078,0.410189278894917
isGood,1580237551265625,0.0,0.0,0.0,0.0
